id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
ORIG-3745,G-ORIG-2425,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,"Chillido agudo constante al frenar, incluso suave. ruido chillido",COTIDIANO,NO_REPORTA,"Chillido agudo constante al frenar, incluso suave. ruido chillido",NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3744,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3746,G-ORIG-2426,Falla en termostato o motoventilador de radiador,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El motor tarda demasiado en llegar a temperatura normal. La aguja casi no sube.,COTIDIANO,NO_REPORTA,El motor tarda demasiado en llegar a temperatura normal. La aguja casi no sube.,NO_REPORTA,REFRIGERACION_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3745,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3747,G-ORIG-2427,Falla en termostato o motoventilador de radiador,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El motor tarda demasiado en llegar a temperatura normal. La aguja casi no sube. tarda en calentar,COTIDIANO,NO_REPORTA,El motor tarda demasiado en llegar a temperatura normal. La aguja casi no sube. tarda en calentar,NO_REPORTA,REFRIGERACION_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3746,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3748,G-ORIG-2428,Rodajes de caja mecanica o diferencial gastados,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,Aullido que aumenta con la velocidad y se hace más fuerte al doblar.,COTIDIANO,NO_REPORTA,Aullido que aumenta con la velocidad y se hace más fuerte al doblar.,NO_REPORTA,TRANSMISION_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3747,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3749,G-ORIG-2429,Rodajes de caja mecanica o diferencial gastados,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,Aullido que aumenta con la velocidad y se hace más fuerte al doblar. aullido en curva,COTIDIANO,NO_REPORTA,Aullido que aumenta con la velocidad y se hace más fuerte al doblar. aullido en curva,NO_REPORTA,TRANSMISION_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3748,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3750,G-ORIG-2430,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,Pérdida de potencia y Check Engine. El auto se siente en modo de emergencia (limp mode).,COTIDIANO,NO_REPORTA,Pérdida de potencia y Check Engine. El auto se siente en modo de emergencia (limp mode).,NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3749,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3751,G-ORIG-2431,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,Pérdida de potencia y Check Engine. El auto se siente en modo de emergencia (limp mode). perdida potencia check engine,COTIDIANO,NO_REPORTA,Pérdida de potencia y Check Engine. El auto se siente en modo de emergencia (limp mode). perdida potencia check engine,NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3750,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3752,G-ORIG-2432,Cuerpo de aceleracion o valvula IAC sucia,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Silbido agudo que aumenta con las rpm. A veces se escucha más en frío.,COTIDIANO,NO_REPORTA,Silbido agudo que aumenta con las rpm. A veces se escucha más en frío.,NO_REPORTA,COMBUSTIBLE_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3751,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3753,G-ORIG-2433,Cuerpo de aceleracion o valvula IAC sucia,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Silbido agudo que aumenta con las rpm. A veces se escucha más en frío. silbido al acelerar,COTIDIANO,NO_REPORTA,Silbido agudo que aumenta con las rpm. A veces se escucha más en frío. silbido al acelerar,NO_REPORTA,COMBUSTIBLE_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3752,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3756,G-ORIG-2436,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,"El motor falla de forma intermitente, especialmente cuando está caliente y con carga.",COTIDIANO,NO_REPORTA,"El motor falla de forma intermitente, especialmente cuando está caliente y con carga.",NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3755,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3757,G-ORIG-2437,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,"El motor falla de forma intermitente, especialmente cuando está caliente y con carga. falla intermitente",COTIDIANO,NO_REPORTA,"El motor falla de forma intermitente, especialmente cuando está caliente y con carga. falla intermitente",NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3756,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3759,G-ORIG-2439,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,Ruido de ronroneo solo cuando el embrague está pisado. Al soltarlo desaparece. ruido al pisar embrague,COTIDIANO,NO_REPORTA,Ruido de ronroneo solo cuando el embrague está pisado. Al soltarlo desaparece. ruido al pisar embrague,NO_REPORTA,EMBRAGUE_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3758,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3760,G-ORIG-2440,Alternador defectuoso o placa de diodos quemada,ELECTRICO,ORIGINAL_NO_ESTRATIFICADO,Las luces delanteras parpadean y la intensidad cambia mientras manejo.,COTIDIANO,NO_REPORTA,Las luces delanteras parpadean y la intensidad cambia mientras manejo.,NO_REPORTA,ELECTRICO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3759,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3761,G-ORIG-2441,Alternador defectuoso o placa de diodos quemada,ELECTRICO,ORIGINAL_NO_ESTRATIFICADO,Las luces delanteras parpadean y la intensidad cambia mientras manejo. parpadeo luces,COTIDIANO,NO_REPORTA,Las luces delanteras parpadean y la intensidad cambia mientras manejo. parpadeo luces,NO_REPORTA,ELECTRICO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3760,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3762,G-ORIG-2442,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,Al frenar el auto se va strongly hacia un lado.,COTIDIANO,NO_REPORTA,Al frenar el auto se va strongly hacia un lado.,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3761,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3763,G-ORIG-2443,Desgaste de pastillas y zapatas de freno,FRENOS,ORIGINAL_NO_ESTRATIFICADO,Al frenar el auto se va strongly hacia un lado. se va de lado,COTIDIANO,NO_REPORTA,Al frenar el auto se va strongly hacia un lado. se va de lado,NO_REPORTA,FRENO_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3762,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3764,G-ORIG-2444,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,ORIGINAL_NO_ESTRATIFICADO,Sale olor a humedad o moho por las rejillas del A/C cuando se enciende.,COTIDIANO,NO_REPORTA,Sale olor a humedad o moho por las rejillas del A/C cuando se enciende.,NO_REPORTA,CLIMA_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3763,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3765,G-ORIG-2445,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,ORIGINAL_NO_ESTRATIFICADO,Sale olor a humedad o moho por las rejillas del A/C cuando se enciende. olor moho,COTIDIANO,NO_REPORTA,Sale olor a humedad o moho por las rejillas del A/C cuando se enciende. olor moho,NO_REPORTA,CLIMA_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3764,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3767,G-ORIG-2447,Cuerpo de aceleracion o valvula IAC sucia,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El motor se queda acelerado (ralenti alto) después de soltar el acelerador. ralenti alto,COTIDIANO,NO_REPORTA,El motor se queda acelerado (ralenti alto) después de soltar el acelerador. ralenti alto,NO_REPORTA,COMBUSTIBLE_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3766,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3768,G-ORIG-2448,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Ruido metálico fuerte al arrancar en frío que dura varios segundos.,COTIDIANO,NO_REPORTA,Ruido metálico fuerte al arrancar en frío que dura varios segundos.,NO_REPORTA,MOTOR_005,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3767,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3769,G-ORIG-2449,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Ruido metálico fuerte al arrancar en frío que dura varios segundos. ruido metalico en frio,COTIDIANO,NO_REPORTA,Ruido metálico fuerte al arrancar en frío que dura varios segundos. ruido metalico en frio,NO_REPORTA,MOTOR_005,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3768,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3770,G-ORIG-2450,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_CHASIS,ORIGINAL_NO_ESTRATIFICADO,"La dirección está muy pesada, especialmente a baja velocidad.",COTIDIANO,NO_REPORTA,"La dirección está muy pesada, especialmente a baja velocidad.",NO_REPORTA,SUSPENSION_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3769,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3771,G-ORIG-2451,Cremallera de direccion asistida con holgura o fuga,SUSPENSION_CHASIS,ORIGINAL_NO_ESTRATIFICADO,"La dirección está muy pesada, especialmente a baja velocidad. direccion pesada",COTIDIANO,NO_REPORTA,"La dirección está muy pesada, especialmente a baja velocidad. direccion pesada",NO_REPORTA,SUSPENSION_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3770,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3772,G-ORIG-2452,Llantas desbalanceadas o desalineadas,SUSPENSION_CHASIS,ORIGINAL_NO_ESTRATIFICADO,Vibración en el volante que aparece entre 90 y 110 km/h y luego disminuye.,COTIDIANO,NO_REPORTA,Vibración en el volante que aparece entre 90 y 110 km/h y luego disminuye.,NO_REPORTA,SUSPENSION_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3771,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3773,G-ORIG-2453,Llantas desbalanceadas o desalineadas,SUSPENSION_CHASIS,ORIGINAL_NO_ESTRATIFICADO,Vibración en el volante que aparece entre 90 y 110 km/h y luego disminuye. vibracion volante,COTIDIANO,NO_REPORTA,Vibración en el volante que aparece entre 90 y 110 km/h y luego disminuye. vibracion volante,NO_REPORTA,SUSPENSION_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3772,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3774,G-ORIG-2454,Bomba de gasolina quemada o con baja presion,MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Se escucha un zumbido fuerte proveniente del tanque de gasolina, especialmente al acelerar.",COTIDIANO,NO_REPORTA,"Se escucha un zumbido fuerte proveniente del tanque de gasolina, especialmente al acelerar.",NO_REPORTA,COMBUSTIBLE_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3773,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3775,G-ORIG-2455,Bomba de gasolina quemada o con baja presion,MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Se escucha un zumbido fuerte proveniente del tanque de gasolina, especialmente al acelerar. zumbido tanque",COTIDIANO,NO_REPORTA,"Se escucha un zumbido fuerte proveniente del tanque de gasolina, especialmente al acelerar. zumbido tanque",NO_REPORTA,COMBUSTIBLE_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3774,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3776,G-ORIG-2456,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Check Engine con código de falla de un cilindro específico (P0301, P0302, etc.).",COTIDIANO,NO_REPORTA,"Check Engine con código de falla de un cilindro específico (P0301, P0302, etc.).",NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3775,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3777,G-ORIG-2457,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Check Engine con código de falla de un cilindro específico (P0301, P0302, etc.). check engine P030X",COTIDIANO,NO_REPORTA,"Check Engine con código de falla de un cilindro específico (P0301, P0302, etc.). check engine P030X",NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3776,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3778,G-ORIG-2458,Empaque de culata soplado o danado,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Humo blanco constante con olor dulce y baja el nivel de refrigerante.,COTIDIANO,NO_REPORTA,Humo blanco constante con olor dulce y baja el nivel de refrigerante.,NO_REPORTA,MOTOR_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3777,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3779,G-ORIG-2459,Empaque de culata soplado o danado,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Humo blanco constante con olor dulce y baja el nivel de refrigerante. humo blanco dulce,COTIDIANO,NO_REPORTA,Humo blanco constante con olor dulce y baja el nivel de refrigerante. humo blanco dulce,NO_REPORTA,MOTOR_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3778,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3780,G-ORIG-2460,Bateria descargada o bornes sulfatados,ELECTRICO,ORIGINAL_NO_ESTRATIFICADO,"El motor de arranque suena lento y pesado, aunque la batería está nueva.",COTIDIANO,NO_REPORTA,"El motor de arranque suena lento y pesado, aunque la batería está nueva.",NO_REPORTA,ELECTRICO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3779,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3781,G-ORIG-2461,Bateria descargada o bornes sulfatados,ELECTRICO,ORIGINAL_NO_ESTRATIFICADO,"El motor de arranque suena lento y pesado, aunque la batería está nueva. arranque lento",COTIDIANO,NO_REPORTA,"El motor de arranque suena lento y pesado, aunque la batería está nueva. arranque lento",NO_REPORTA,ELECTRICO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3780,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3782,G-ORIG-2462,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,"El pedal de freno vibra cuando freno, pero el volante no.",COTIDIANO,NO_REPORTA,"El pedal de freno vibra cuando freno, pero el volante no.",NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3781,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3783,G-ORIG-2463,Discos de freno alabeados o desgastados,FRENOS,ORIGINAL_NO_ESTRATIFICADO,"El pedal de freno vibra cuando freno, pero el volante no. pedal vibra",COTIDIANO,NO_REPORTA,"El pedal de freno vibra cuando freno, pero el volante no. pedal vibra",NO_REPORTA,FRENO_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3782,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3784,G-ORIG-2464,Fuga en mangueras de refrigerante o radiador picado,MOTOR,ORIGINAL_NO_ESTRATIFICADO,Se pierde refrigerante y se ven manchas verdes o rojas debajo del auto.,COTIDIANO,NO_REPORTA,Se pierde refrigerante y se ven manchas verdes o rojas debajo del auto.,NO_REPORTA,REFRIGERACION_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3783,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3786,G-ORIG-2466,Falla en sensor de oxigeno o mezcla rica,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El auto entra en modo de falla (poca potencia) y se enciende el Check Engine.,COTIDIANO,NO_REPORTA,El auto entra en modo de falla (poca potencia) y se enciende el Check Engine.,NO_REPORTA,COMBUSTIBLE_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3785,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3787,G-ORIG-2467,Falla en sensor de oxigeno o mezcla rica,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El auto entra en modo de falla (poca potencia) y se enciende el Check Engine. modo falla,COTIDIANO,NO_REPORTA,El auto entra en modo de falla (poca potencia) y se enciende el Check Engine. modo falla,NO_REPORTA,COMBUSTIBLE_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3786,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3788,G-ORIG-2468,Consumo de aceite por desgaste de anillos o retenes,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El motor consume aceite pero no hay fugas visibles ni humo azul evidente.,COTIDIANO,NO_REPORTA,El motor consume aceite pero no hay fugas visibles ni humo azul evidente.,NO_REPORTA,MOTOR_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3787,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3789,G-ORIG-2469,Consumo de aceite por desgaste de anillos o retenes,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El motor consume aceite pero no hay fugas visibles ni humo azul evidente. consumo aceite,COTIDIANO,NO_REPORTA,El motor consume aceite pero no hay fugas visibles ni humo azul evidente. consumo aceite,NO_REPORTA,MOTOR_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3788,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3790,G-ORIG-2470,Falta o degradacion de aceite de caja de cambios,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,"Cuesta meter las velocidades, especialmente la 1ra y la reversa en frío.",COTIDIANO,NO_REPORTA,"Cuesta meter las velocidades, especialmente la 1ra y la reversa en frío.",NO_REPORTA,TRANSMISION_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3789,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3791,G-ORIG-2471,Falta o degradacion de aceite de caja de cambios,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,"Cuesta meter las velocidades, especialmente la 1ra y la reversa en frío. cuesta meter velocidades",COTIDIANO,NO_REPORTA,"Cuesta meter las velocidades, especialmente la 1ra y la reversa en frío. cuesta meter velocidades",NO_REPORTA,TRANSMISION_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3790,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3792,G-ORIG-2472,Rodajes de caja mecanica o diferencial gastados,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,"Ronroneo constante que aumenta con la velocidad, más notorio en carretera.",COTIDIANO,NO_REPORTA,"Ronroneo constante que aumenta con la velocidad, más notorio en carretera.",NO_REPORTA,TRANSMISION_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3791,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3793,G-ORIG-2473,Rodajes de caja mecanica o diferencial gastados,TRANSMISION,ORIGINAL_NO_ESTRATIFICADO,"Ronroneo constante que aumenta con la velocidad, más notorio en carretera. ruido ronroneo",COTIDIANO,NO_REPORTA,"Ronroneo constante que aumenta con la velocidad, más notorio en carretera. ruido ronroneo",NO_REPORTA,TRANSMISION_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3792,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3794,G-ORIG-2474,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Cuando el motor está caliente y acelero, se siente una vibración fuerte y pierde potencia. En frío casi no se nota.",COTIDIANO,NO_REPORTA,"Cuando el motor está caliente y acelero, se siente una vibración fuerte y pierde potencia. En frío casi no se nota.",NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3793,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3795,G-ORIG-2475,Falla en bujias o bobinas de encendido (misfire),MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Cuando el motor está caliente y acelero, se siente una vibración fuerte y pierde potencia. En frío casi no se nota. vibracion perdida potencia solo en caliente",COTIDIANO,NO_REPORTA,"Cuando el motor está caliente y acelero, se siente una vibración fuerte y pierde potencia. En frío casi no se nota. vibracion perdida potencia solo en caliente",NO_REPORTA,MOTOR_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3794,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3797,G-ORIG-2477,Inyectores sucios o filtro de combustible obstruido,MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Arranca perfecto en frío. Después de usarlo y apagarlo 20-30 minutos, le cuesta mucho arrancar y huele a gasolina. arranque dificil olor gasolina solo en caliente",COTIDIANO,NO_REPORTA,"Arranca perfecto en frío. Después de usarlo y apagarlo 20-30 minutos, le cuesta mucho arrancar y huele a gasolina. arranque dificil olor gasolina solo en caliente",NO_REPORTA,COMBUSTIBLE_001,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3796,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3798,G-ORIG-2478,Cuerpo de aceleracion o valvula IAC sucia,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El auto tironea en aceleración suave y se enciende el Check Engine de forma intermitente.,COTIDIANO,NO_REPORTA,El auto tironea en aceleración suave y se enciende el Check Engine de forma intermitente.,NO_REPORTA,COMBUSTIBLE_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3797,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3799,G-ORIG-2479,Cuerpo de aceleracion o valvula IAC sucia,MOTOR,ORIGINAL_NO_ESTRATIFICADO,El auto tironea en aceleración suave y se enciende el Check Engine de forma intermitente. tironeo check engine,COTIDIANO,NO_REPORTA,El auto tironea en aceleración suave y se enciende el Check Engine de forma intermitente. tironeo check engine,NO_REPORTA,COMBUSTIBLE_003,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3798,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3801,G-ORIG-2481,Baja presion de aceite o bomba de aceite defectuosa,MOTOR,ORIGINAL_NO_ESTRATIFICADO,"Ruido de golpeteo metálico al acelerar, más fuerte cuando el motor está caliente. ruido al acelerar",COTIDIANO,NO_REPORTA,"Ruido de golpeteo metálico al acelerar, más fuerte cuando el motor está caliente. ruido al acelerar",NO_REPORTA,MOTOR_004,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3800,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
ORIG-3805,G-ORIG-2485,Fuga hidraulica o aire en el sistema de frenos,FRENOS,ORIGINAL_NO_ESTRATIFICADO,El pedal de freno se siente esponjoso y hay que apretarlo más de lo normal para frenar bien. pedal blando,COTIDIANO,NO_REPORTA,El pedal de freno se siente esponjoso y hay que apretarlo más de lo normal para frenar bien. pedal blando,NO_REPORTA,FRENO_002,NO,NO,,ORIGINAL,TRAIN_CANONICO_ORIGINAL,dataset_sintomas_limpio.csv,3804,ORIGINAL,ORIGINAL_NO_ESTRATIFICADO,ORIGINAL
