sintoma,falla,codigo_falla,sistema,severidad
tengo un problema con mi caña cascabeleo fuerte al pisar el acelerador,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta cascabeleo fuerte al pisar el acelerador,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
resulta que mi auto tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
al salir a trabajar en carabayllo tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
tengo un problema con mi caña tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
buenas tardes mecanico tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
en mi vehiculo noto que tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
en la panamericana norte tiembla el motor y cascabelea,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
en mi vehiculo noto que no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar en carabayllo no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
resulta que mi auto no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
maestro una consulta no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
en la panamericana norte no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi caña no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al andar a 60 km por hora no da arranque solo hace click click,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al andar a 60 km por hora bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
en la panamericana norte bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar en carabayllo bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
en mi vehiculo noto que bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
maestro una consulta bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi caña bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
resulta que mi auto bateria muerta luces tenues,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
maestro una consulta girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
resulta que mi auto girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar en carabayllo girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
en mi vehiculo noto que girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
en la panamericana norte girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi caña girar la llave y no hace nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
maestro una consulta timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
resulta que mi auto timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al salir a trabajar en carabayllo timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
buenas tardes mecanico timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en mi vehiculo noto que timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
tengo un problema con mi caña timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al andar a 60 km por hora timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en la panamericana norte timon tiembla fuerte a mas de 80 km/h,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al salir a trabajar en carabayllo direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al andar a 60 km por hora direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
buenas tardes mecanico direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
tengo un problema con mi caña direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en mi vehiculo noto que direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
resulta que mi auto direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en la panamericana norte direccion vibra en la pista,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al andar a 60 km por hora carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
tengo un problema con mi caña carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
al salir a trabajar en carabayllo carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en la panamericana norte carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
resulta que mi auto carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
en mi vehiculo noto que carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
buenas tardes mecanico carro se jala a la derecha,Llantas desbalanceadas o desalineadas,SUSPENSION_004,Suspensión y Dirección,baja
suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en mi vehiculo noto que suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar a 60 km por hora suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro una consulta suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al salir a trabajar en carabayllo suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes mecanico suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo un problema con mi caña suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que mi auto suena clac clac fuerte al girar el timon,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al salir a trabajar en carabayllo crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro una consulta crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo un problema con mi caña crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes mecanico crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en mi vehiculo noto que crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar a 60 km por hora crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que mi auto crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte crujido en la llanta al doblar la esquina,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que mi auto traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes mecanico traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro una consulta traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en mi vehiculo noto que traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo un problema con mi caña traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar a 60 km por hora traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al salir a trabajar en carabayllo traqueteo en el palier,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo mi auto presenta chillido agudo al frenar,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
sabes que chillido agudo al frenar,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
al andar a 80 km/h chillido agudo al frenar,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
hace dos dias noto que chillido agudo al frenar,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
resulta que en mi carro chillido agudo al frenar,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
tengo un problema con mi auto chillido agudo al frenar,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
resulta que en mi carro ruido de metal feo en la rueda al pisar freno,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
hace dos dias noto que ruido de metal feo en la rueda al pisar freno,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
al andar a 80 km/h ruido de metal feo en la rueda al pisar freno,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
sabes que ruido de metal feo en la rueda al pisar freno,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
tengo un problema con mi auto ruido de metal feo en la rueda al pisar freno,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
amigo mi auto presenta ruido de metal feo en la rueda al pisar freno,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
tengo un problema con mi auto chilla el freno al detenerse,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
hace dos dias noto que chilla el freno al detenerse,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
resulta que en mi carro chilla el freno al detenerse,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
amigo mi auto presenta chilla el freno al detenerse,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
sabes que chilla el freno al detenerse,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
al andar a 80 km/h chilla el freno al detenerse,Desgaste de pastillas y zapatas de freno,FRENO_001,Frenos,alta
amigo mi auto presenta pedal de freno esponjoso se hunde al fondo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
resulta que en mi carro pedal de freno esponjoso se hunde al fondo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
al andar a 80 km/h pedal de freno esponjoso se hunde al fondo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
tengo un problema con mi auto pedal de freno esponjoso se hunde al fondo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
sabes que pedal de freno esponjoso se hunde al fondo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
hace dos dias noto que pedal de freno esponjoso se hunde al fondo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
hace dos dias noto que no frena casi nada pedal largo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
resulta que en mi carro no frena casi nada pedal largo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
tengo un problema con mi auto no frena casi nada pedal largo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
amigo mi auto presenta no frena casi nada pedal largo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
sabes que no frena casi nada pedal largo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
al andar a 80 km/h no frena casi nada pedal largo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
amigo mi auto presenta nivel de liquido de freno bajo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
tengo un problema con mi auto nivel de liquido de freno bajo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
resulta que en mi carro nivel de liquido de freno bajo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
hace dos dias noto que nivel de liquido de freno bajo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
sabes que nivel de liquido de freno bajo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
al andar a 80 km/h nivel de liquido de freno bajo,Fuga hidraulica o aire en el sistema de frenos,FRENO_002,Frenos,alta
buenas tardes mecanico pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
maestro una consulta pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
tengo un problema con mi auto pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
en la panamericana norte pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
amigo mi auto presenta pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
al andar a 80 km/h pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
resulta que en mi carro pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
hace dos dias noto que pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
sabes que pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
al salir a trabajar en carabayllo pedal de freno duro como una piedra y no frena,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
amigo mi auto presenta hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
sabes que hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
al salir a trabajar en carabayllo hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
en la panamericana norte hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
al andar a 80 km/h hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
resulta que en mi carro hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
tengo un problema con mi auto hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
hace dos dias noto que hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
maestro una consulta hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
buenas tardes mecanico hacer mucha fuerza con la pierna para frenar,Falla en servofreno (booster) o linea de vacio,FRENO_004,Frenos,alta
timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
sabes que timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
maestro una consulta timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
al andar a 80 km/h timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
al salir a trabajar en carabayllo timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
hace dos dias noto que timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
amigo mi auto presenta timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
en la panamericana norte timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
tengo un problema con mi auto timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
buenas tardes mecanico timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
resulta que en mi carro timon y pedal de freno vibran bastante al frenar a alta velocidad,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
hace dos dias noto que tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
en la panamericana norte tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
amigo mi auto presenta tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
al salir a trabajar en carabayllo tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
tengo un problema con mi auto tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
sabes que tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
al andar a 80 km/h tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
resulta que en mi carro tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
buenas tardes mecanico tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
maestro una consulta tiembla el pedal cuando piso el freno,Discos de freno alabeados o desgastados,FRENO_003,Frenos,media
golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
maestro una consulta golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
resulta que en mi carro golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
en la panamericana norte golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
tengo un problema con mi auto golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
amigo mi auto presenta golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al andar a 80 km/h golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
hace dos dias noto que golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al salir a trabajar en carabayllo golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
sabes que golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
buenas tardes mecanico golpe seco en la llanta al pasar por rompemuelles,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al andar a 80 km/h ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al salir a trabajar en carabayllo ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
resulta que en mi carro ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
amigo mi auto presenta ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
maestro una consulta ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
tengo un problema con mi auto ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
sabes que ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
en la panamericana norte ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
hace dos dias noto que ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
buenas tardes mecanico ruido de cazoleta en huecos,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
resulta que en mi carro suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al salir a trabajar en carabayllo suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
tengo un problema con mi auto suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
en la panamericana norte suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
amigo mi auto presenta suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
hace dos dias noto que suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
al andar a 80 km/h suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
sabes que suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
maestro una consulta suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
buenas tardes mecanico suspension golpea feo abajo,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_001,Suspensión y Dirección,media
suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro una consulta suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
tengo un problema con mi auto suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
sabes que suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes mecanico suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
hace dos dias noto que suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al salir a trabajar en carabayllo suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo mi auto presenta suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que en mi carro suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar a 80 km/h suena clac clac fuerte al girar el timon para doblar,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al salir a trabajar en carabayllo crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
hace dos dias noto que crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
al andar a 80 km/h crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
maestro una consulta crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
en la panamericana norte crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
amigo mi auto presenta crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
resulta que en mi carro crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
buenas tardes mecanico crujido en la llanta al dar vuelta en U,Juntas homocineticas o palieres danados,SUSPENSION_002,Suspensión y Dirección,alta
