caso_id,fecha,tipo_registro,estado,origen,vehiculo,sintoma,descripcion_sintoma,sistema_afectado_probable,prediccion_carbot,confianza_carbot,diagnostico_confirmado,prediccion_correcta,cantidad_campos_completos,campos_completos,tiempo_diagnostico_minutos,conversacion_id,diagnostico_id,nivel_evidencia,observacion
VAL-1785801446,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,'; DROP TABLE vehiculos; -- <img src=x onerror=alert(1)>,<script>alert('xss')</script> SELECT * FROM usuarios WHERE '1'='1' 🚗🔥💥 pedal esponjoso,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_D_NO_UTILIZABLE,Fixture sintético de prueba de seguridad o concurrencia
VAL-1785801446,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Generico Generico,Frenos,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801452,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,🚗 Frenos malos & humo,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801457,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Generico,tengo un problema se siente un chillido al frenar,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801458,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 1,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801458,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 2,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801458,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 5,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801458,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 3,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801458,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 0,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801458,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 4,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 7,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 6,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 8,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 9,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 13,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 15,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 14,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 10,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 11,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 18,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 16,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 19,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 12,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 20,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801459,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 17,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 21,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 23,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 27,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 22,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 25,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 24,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801460,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 26,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 28,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 30,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 29,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 31,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 33,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 34,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 37,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 32,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 36,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 40,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 35,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801461,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 38,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 41,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 39,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 45,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 42,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 47,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 43,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 44,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 46,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 48,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801462,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Toyota Yaris,Freno chillando y pedal esponjoso solicitud concurrente 49,NULL,FRENOS,Pastillas de freno desgastadas,NULL,Pastillas de freno desgastadas,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 2,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 1,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 4,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 0,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 6,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 5,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 3,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 7,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 8,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801463,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 9,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801464,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 10,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801464,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 11,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801464,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 13,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
VAL-1785801464,2026-08-03,THESIS_POSTTEST,borrador,TRACKER_CSV_SYNTHETIC_IMPORT,Vehiculo Generico,Frenos duros mensaje webhook concurrente 14,NULL,ELECTRICO,Bateria descargada o arrancador defectuoso,NULL,Bateria descargada o arrancador defectuoso,1,0,1,1,NULL,NULL,NIVEL_C_SOLO_DESARROLLO,Registro sintético importado de tracker_diagnosticos.csv para validación de persistencia
