source,source_record_id,license,language,manufacturer,model,year,engine,fuel_type,vehicle_type,dtc,system,component,symptom,cause,diagnostic_procedure,repair_procedure,sensor,pid,unit,value,fault_state,carbot_class_candidate,mapping_confidence,recommended_use,provenance
dtc_database_wal33d,wal33d_P1704_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1704,powertrain,,Transmission System Problems,Transmission System Problems,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1705_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1705,powertrain,,Manual Lever Position Sensor Out of Self-Test Range,Manual Lever Position Sensor Out of Self-Test Range,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1706_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1706,powertrain,,High Vehicle Speed Observed in Park,High Vehicle Speed Observed in Park,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1707_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1707,powertrain,,Transfer Case Neutral Indicator Hard Fault Present,Transfer Case Neutral Indicator Hard Fault Present,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1709_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1709,powertrain,,Park or Neutral Position Switch Out of Self-Test Range,Park or Neutral Position Switch Out of Self-Test Range,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1710_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1710,powertrain,,Transmission System Problems,Transmission System Problems,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1711_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1711,powertrain,,Transmission Fluid Temperature Sensor Out of Self-Test Range,Transmission Fluid Temperature Sensor Out of Self-Test Range,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1712_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1712,powertrain,,Trans Torque Reduction Request Signal Malfunction,Trans Torque Reduction Request Signal Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1713_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1713,powertrain,,TFT Sensor In Range Failure Low Value,TFT Sensor In Range Failure Low Value,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1714_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1714,powertrain,,SSA Inductive Signature Malfunction,SSA Inductive Signature Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1715_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1715,powertrain,,SSB Inductive Signature Malfunction,SSB Inductive Signature Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1716_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1716,powertrain,,SSC Inductive Signature Malfunction,SSC Inductive Signature Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1717_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1717,powertrain,,SSD Inductive Signature Malfunction,SSD Inductive Signature Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1718_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1718,powertrain,,TFT Sensor In Range Failure High,TFT Sensor In Range Failure High,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1720_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1720,powertrain,,Vehicle Speed Meter Circuit Malfunction,Vehicle Speed Meter Circuit Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1721_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1721,powertrain,,Gear 1 Incorrect Ratio,Gear 1 Incorrect Ratio,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1722_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1722,powertrain,,Gear 2 Incorrect Ratio,Gear 2 Incorrect Ratio,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1723_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1723,powertrain,,Gear 3 Incorrect Ratio,Gear 3 Incorrect Ratio,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1724_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1724,powertrain,,Gear 4 Incorrect Ratio,Gear 4 Incorrect Ratio,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1725_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1725,powertrain,,Insufficient Engine Speed Increase During Self Test,Insufficient Engine Speed Increase During Self Test,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1726_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1726,powertrain,,Insufficient Engine Speed Decrease During Self Test,Insufficient Engine Speed Decrease During Self Test,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1727_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1727,powertrain,,Coast Clutch Solenoid Inductive Signature Malfunction,Coast Clutch Solenoid Inductive Signature Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1728_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1728,powertrain,,Transmission Slip Error,Transmission Slip Error,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1729_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1729,powertrain,,4x4 Low Switch Error,4x4 Low Switch Error,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1731_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1731,powertrain,,1-2 Shift Malfunction,1-2 Shift Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1732_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1732,powertrain,,2-3 Shift Malfunction,2-3 Shift Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1733_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1733,powertrain,,3-4 Shift Malfunction,3-4 Shift Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1740_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1740,powertrain,,Transmission System Problems,Transmission System Problems,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1741_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1741,powertrain,,Torque Converter Clutch Control Error,Torque Converter Clutch Control Error,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1742_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1742,powertrain,,Torque Converter Clutch Solenoid Faulty,Torque Converter Clutch Solenoid Faulty,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1743_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1743,powertrain,,Torque Converter Clutch Solenoid Faulty,Torque Converter Clutch Solenoid Faulty,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1744_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1744,powertrain,,Torque Converter Clutch System Stuck in Off Position,Torque Converter Clutch System Stuck in Off Position,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1745_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1745,powertrain,,Transmission System Problems,Transmission System Problems,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1746_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1746,powertrain,,Electronic Pressure Control Solenoid A Open Circuit,Electronic Pressure Control Solenoid A Open Circuit,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1747_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1747,powertrain,,Electronic Pressure Control Solenoid A Short Circuit,Electronic Pressure Control Solenoid A Short Circuit,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1748_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1748,powertrain,,EPC Malfunction,EPC Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1749_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1749,powertrain,,Electronic Pressure Control Solenoid Failed Low,Electronic Pressure Control Solenoid Failed Low,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1751_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1751,powertrain,,Shift Solenoid A Performance,Shift Solenoid A Performance,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1754_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1754,powertrain,,Coast Clutch Solenoid Circuit Malfunction,Coast Clutch Solenoid Circuit Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1756_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1756,powertrain,,Shift Solenoid B Performance,Shift Solenoid B Performance,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1760_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1760,powertrain,,Transmission System Problems,Transmission System Problems,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1761_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1761,powertrain,,Shift Solenoid C Performance,Shift Solenoid C Performance,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1762_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1762,powertrain,,Overdrive Band Failed Off,Overdrive Band Failed Off,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1766_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1766,powertrain,,Shift Solenoid D Performance,Shift Solenoid D Performance,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1767_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1767,powertrain,,Torque Converter Clutch Circuit Malfunction,Torque Converter Clutch Circuit Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1768_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1768,powertrain,,Performance Normal Winter Mode Input Malfunction,Performance Normal Winter Mode Input Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1770_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1770,powertrain,,Clutch Solenoid Circuit Malfunction,Clutch Solenoid Circuit Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1779_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1779,powertrain,,Transmission Control Indicator Lamp Circuit Malfunction,Transmission Control Indicator Lamp Circuit Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1780_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1780,powertrain,,Transmission Control Switch Circuit is Out of Self-Test Range,Transmission Control Switch Circuit is Out of Self-Test Range,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1781_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1781,powertrain,,4x4 Low Switch is Out of Self-Test Range,4x4 Low Switch is Out of Self-Test Range,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1782_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1782,powertrain,,P/ES Circuit Out Of Self Test Range,P/ES Circuit Out Of Self Test Range,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1783_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1783,powertrain,,Transmission Over-Temperature Condition,Transmission Over-Temperature Condition,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1784_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1784,powertrain,,Transmission Mechanical Failure First And Reverse,Transmission Mechanical Failure First And Reverse,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1785_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1785,powertrain,,Transmission Mechanical Failure First And Second,Transmission Mechanical Failure First And Second,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1786_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1786,powertrain,,3-2 Downshift Error,3-2 Downshift Error,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1787_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1787,powertrain,,2-1 Downshift Error,2-1 Downshift Error,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1788_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1788,powertrain,,Pressure Control Solenoid B Open Circuit,Pressure Control Solenoid B Open Circuit,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1789_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1789,powertrain,,Pressure Control Solenoid B Short Circuit,Pressure Control Solenoid B Short Circuit,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1795_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1795,powertrain,,Idle Switch Circuit Malfunction,Idle Switch Circuit Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1804_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1804,powertrain,,Transmission 4-Wheel Drive High Indicator Circuit Failure,Transmission 4-Wheel Drive High Indicator Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1806_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1806,powertrain,,Transmission 4-Wheel Drive High Indicator Short Circuit To Battery,Transmission 4-Wheel Drive High Indicator Short Circuit To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1808_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1808,powertrain,,Transmission 4-Wheel Drive Low Indicator Circuit Failure,Transmission 4-Wheel Drive Low Indicator Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1810_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1810,powertrain,,TFP Valve Position Switch Circuit Transmission 4-Wheel Drive Low Indicator Short Circuit To Battery,TFP Valve Position Switch Circuit Transmission 4-Wheel Drive Low Indicator Short Circuit To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1812_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1812,powertrain,,Transmission 4-Wheel Drive Mode Select Circuit Failure,Transmission 4-Wheel Drive Mode Select Circuit Failure,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1815_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1815,powertrain,,Transmission 4-Wheel Drive Mode Select Short Circuit To Ground,Transmission 4-Wheel Drive Mode Select Short Circuit To Ground,,,,,,,faulty,Falla en sensor de temperatura del refrigerante (ECT),0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1819_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1819,powertrain,,Transmission Neutral Safety Switch Short Circuit To Ground,Transmission Neutral Safety Switch Short Circuit To Ground,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1820_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1820,powertrain,,Transmission Transfer Case Clockwise Shift Relay Coil Circuit Failure,Transmission Transfer Case Clockwise Shift Relay Coil Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1822_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1822,powertrain,,Transmission Transfer Case Clockwise Shift Relay Coil Short Circuit To Battery,Transmission Transfer Case Clockwise Shift Relay Coil Short Circuit To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1824_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1824,powertrain,,Transmission 4-Wheel Drive Clutch Relay Circuit Failure,Transmission 4-Wheel Drive Clutch Relay Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1826_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1826,powertrain,,Transmission 4-Wheel Drive Low Clutch Relay Circuit To Battery,Transmission 4-Wheel Drive Low Clutch Relay Circuit To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1828_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1828,powertrain,,Transmission Transfer Case Counter Clockwise Shift Relay Coil Circuit Failure,Transmission Transfer Case Counter Clockwise Shift Relay Coil Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1830_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1830,powertrain,,Transmission Transfer Case Counter Clockwise Shift Relay Coil Short Circuit To Battery,Transmission Transfer Case Counter Clockwise Shift Relay Coil Short Circuit To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1832_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1832,powertrain,,Transmission Transfer Case Differential Lock-Up Solenoid Circuit Failure,Transmission Transfer Case Differential Lock-Up Solenoid Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1834_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1834,powertrain,,Transmission Transfer Case Differential Lock-Up Solenoid Short Circuit To Battery,Transmission Transfer Case Differential Lock-Up Solenoid Short Circuit To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1838_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1838,powertrain,,Transmission Transfer Case Shift Motor Circuit Failure,Transmission Transfer Case Shift Motor Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1846_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1846,powertrain,,Transmission Transfer Case Contact Plate A Circuit Failure,Transmission Transfer Case Contact Plate A Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1850_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1850,powertrain,,Transmission Transfer Case Contact Plate B Circuit Failure,Transmission Transfer Case Contact Plate B Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1854_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1854,powertrain,,Transmission Transfer Case Contact Plate C Circuit Failure,Transmission Transfer Case Contact Plate C Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1858_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1858,powertrain,,Transmission Transfer Case Contact Plate D Circuit Failure,Transmission Transfer Case Contact Plate D Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1866_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1866,powertrain,,Transmission Transfer Case System Concern Servicing Required,Transmission Transfer Case System Concern Servicing Required,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1867_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1867,powertrain,,Transmission Transfer Case Contact Plate General Circuit Failure,Transmission Transfer Case Contact Plate General Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1876_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1876,powertrain,,Transmission Transfer Case 2-Wheel Drive Solenoid Circuit Failure,Transmission Transfer Case 2-Wheel Drive Solenoid Circuit Failure,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1877_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1877,powertrain,,Transmission Transfer Case 2-Wheel Drive Solenoid Circuit Short To Battery,Transmission Transfer Case 2-Wheel Drive Solenoid Circuit Short To Battery,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1881_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1881,powertrain,,Engine Coolant Level Switch Circuit Failure GEM,Engine Coolant Level Switch Circuit Failure GEM,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1882_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1882,powertrain,,Engine Coolant Level Switch Circuit Short to Ground,Engine Coolant Level Switch Circuit Short to Ground,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1883_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1883,powertrain,,Engine Coolant Level Switch Circuit Failure GEM,Engine Coolant Level Switch Circuit Failure GEM,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1884_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1884,powertrain,,Engine Coolant Level Lamp Circuit Short to Ground,Engine Coolant Level Lamp Circuit Short to Ground,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1891_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1891,powertrain,,Transmission Transfer Case Contact Plate Ground Return Open Circuit,Transmission Transfer Case Contact Plate Ground Return Open Circuit,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1900_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1900,powertrain,,Output Shaft Speed OSS Circuit Intermittent Malfunction,Output Shaft Speed OSS Circuit Intermittent Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1901_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1901,powertrain,,Turbine Shaft Speed TSS Circuit Intermittent Malfunction,Turbine Shaft Speed TSS Circuit Intermittent Malfunction,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1902_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1902,powertrain,,Kickdown Solenoid Relay Control Circuit,Kickdown Solenoid Relay Control Circuit,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1903_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1903,powertrain,,Kickdown Solenoid Circuit Low Voltage,Kickdown Solenoid Circuit Low Voltage,,,,,,,faulty,Bateria descargada o en mal estado,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1904_LINCOLN,MIT,en,LINCOLN,,,,NO_ESPECIFICADO,,P1904,powertrain,,Kickdown Solenoid Circuit High Voltage,Kickdown Solenoid Circuit High Voltage,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1000_MAZDA,MIT,en,MAZDA,,,,NO_ESPECIFICADO,,P1000,powertrain,,OBD II Monitor Testing Not Completed,OBD II Monitor Testing Not Completed,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1001_MAZDA,MIT,en,MAZDA,,,,NO_ESPECIFICADO,,P1001,powertrain,,Unable to Achieve Self-Test Function Or SCP Error,Unable to Achieve Self-Test Function Or SCP Error,,,,,,,faulty,,0.0,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1100_MAZDA,MIT,en,MAZDA,,,,NO_ESPECIFICADO,,P1100,powertrain,,Mass Air Flow Sensor Circuit Intermittent,Mass Air Flow Sensor Circuit Intermittent,,,,,,,faulty,Sensor de flujo de masa de aire (MAF) defectuoso o sucio,0.75,DTC,dtc_database_wal33d
dtc_database_wal33d,wal33d_P1101_MAZDA,MIT,en,MAZDA,,,,NO_ESPECIFICADO,,P1101,powertrain,,Mass Air Flow Sensor Circuit Out Of Self-Test Range,Mass Air Flow Sensor Circuit Out Of Self-Test Range,,,,,,,faulty,Sensor de flujo de masa de aire (MAF) defectuoso o sucio,0.75,DTC,dtc_database_wal33d
